symbol,strategy,entry_time,direction,trend,btc_regime,regime,entry,stop_loss,tp1,tp2,rr,actual_rr,rsi,rsi_dir,ema_spread_pct,atr_pct,pb_candles,entry_body_pct,ema21_dist_pct,entry_delay_1h,size_multiplier,risk_usd,position_size,outcome,exit_price,exit_reason,candles_held,pnl
ALT/USDT,S3,2025-03-13 11:00,SHORT,bear,bear,TRENDING,0.0337,0.034664,0.0285,0.02323,2.0,-1.0,47.6,1.2,5.89,4.31,2.0,57.7,-0.155,6,1.5,15.0,15560.166,sl,0.034664,stop_loss,28,-15.0
ICP/USDT,S3,2025-03-13 13:00,SHORT,bear,bear,TRENDING,5.465,5.68027,4.661632,3.885264,2.0,-1.0,45.8,-0.8,4.7,3.42,1.0,53.9,-0.285,0,1.5,15.0,69.6799,sl,5.68027,stop_loss,26,-15.0
ZEC/USDT,S5,2025-03-22 00:00,SHORT,range,n/a,TRANSITIONAL,30.85,32.600953,27.348094,23.846188,2.0,-1.0,35.3,,8.68,3.57,,,,0,1.5,15.0,8.5668,sl,32.600953,stop_loss,54,-15.0
TRUMP/USDT,S5,2025-03-24 04:00,LONG,range,n/a,TRANSITIONAL,11.9,11.047304,13.605392,15.310784,2.0,-1.0,61.6,,10.28,3.57,,,,0,1.5,15.0,17.5913,sl,11.047304,stop_loss,83,-15.0
DOGE/USDT,S5,2025-03-24 08:00,LONG,range,n/a,TRENDING,0.17492,0.169217,0.186326,0.197732,2.0,1.71,62.8,,3.85,1.67,,,,0,0.25,2.5,438.3658,tp1+trail,0.184691,trail_stop,13,4.64
RENDER/USDT,S5,2025-03-24 08:00,LONG,range,n/a,TRENDING,3.715,3.419219,4.306562,4.898124,2.0,-1.0,78.1,,8.27,2.3,,,,0,0.5,5.0,16.9044,sl,3.419219,stop_loss,158,-5.0
ENA/USDT,S5,2025-03-24 12:00,LONG,range,n/a,RANGING,0.3963,0.381471,0.425958,0.455616,2.0,2.36,66.7,,11.13,2.84,,,,0,1.5,15.0,1011.5315,tp1+trail,0.431342,trail_stop,25,32.72
PEPE/USDT,S5,2025-03-24 16:00,LONG,range,n/a,TRENDING,8e-06,7e-06,1e-05,1.2e-05,2.13,-1.0,70.1,,6.43,2.86,,,,0,1.5,15.0,15000000.0,sl,7e-06,stop_loss,141,-15.0
PENGU/USDT,S5,2025-03-25 00:00,LONG,range,n/a,TRENDING,0.007122,0.006647,0.008072,0.009022,2.0,-1.0,67.1,,9.17,3.42,,,,0,1.5,15.0,31578.9474,sl,0.006647,stop_loss,77,-15.0
CHZ/USDT,S5,2025-03-25 08:00,LONG,range,n/a,TRENDING,0.04822,0.046718,0.051224,0.054228,2.0,-1.0,67.2,,7.46,1.83,,,,0,0.25,2.5,1664.4474,sl,0.046718,stop_loss,53,-2.5
ZEC/USDT,S5,2025-04-01 12:00,LONG,range,n/a,TRANSITIONAL,39.48,37.760109,42.919782,46.359564,2.0,-1.0,65.0,,11.06,2.89,,,,0,1.5,15.0,8.7215,sl,37.760109,stop_loss,50,-15.0
GMT/USDT,S5,2025-04-03 00:00,SHORT,range,n/a,TRENDING,0.0446,0.049304,0.035192,0.025784,2.0,-0.32,33.9,,6.15,4.05,,,,0,1.5,15.0,3188.7755,timeout,0.0461,timeout,240,-4.78
LUNC/USDT,S5,2025-04-03 00:00,SHORT,range,n/a,TRENDING,5.9e-05,6.3e-05,5e-05,4.1e-05,2.02,-0.25,41.9,,4.02,3.03,,,,0,1.5,15.0,3750000.0,timeout,6e-05,timeout,240,-4.35
FET/USDT,S5,2025-04-18 20:00,LONG,range,n/a,TRANSITIONAL,0.51,0.491639,0.546722,0.583444,2.0,2.47,65.1,,14.33,3.28,,,,0,1.5,15.0,816.949,tp1+trail,0.555278,trail_stop,26,33.49
TAO/USDT,S5,2025-04-19 08:00,LONG,range,n/a,TRENDING,279.2,265.414499,306.771002,334.342004,2.0,1.45,79.0,,23.65,3.07,,,,0,1.5,15.0,1.0881,tp1+trail,299.143497,trail_stop,27,25.85
AAVE/USDT,S5,2025-04-22 16:00,LONG,range,n/a,TRENDING,152.07,144.160209,167.889582,183.709164,2.0,1.43,71.6,,7.05,2.41,,,,0,0.5,5.0,0.6321,tp1+trail,163.350628,trail_stop,21,8.57
FIDA/USDT,S5,2025-04-22 16:00,LONG,range,n/a,TRENDING,0.0779,0.070821,0.092058,0.106216,2.0,1.0,64.7,,9.91,3.54,,,,0,1.5,15.0,2118.9434,timeout,0.085,timeout,240,15.04
SUI/USDT,S5,2025-04-22 16:00,LONG,range,n/a,TRANSITIONAL,2.3951,2.252907,2.679486,2.963872,2.0,1.83,76.3,,10.0,2.6,,,,0,0.5,5.0,35.1635,tp1+trail,2.65552,trail_stop,7,9.58
BCH/USDT,S5,2025-04-23 00:00,LONG,range,n/a,TRANSITIONAL,362.3,350.368107,386.163786,410.027572,2.0,-1.0,70.2,,8.05,2.17,,,,0,0.5,5.0,0.419,sl,350.368107,stop_loss,35,-5.0
CHZ/USDT,S5,2025-04-23 00:00,LONG,range,n/a,TRENDING,0.04055,0.03808,0.04549,0.05043,2.0,0.63,76.5,,4.33,2.12,,,,0,0.5,5.0,2024.2915,timeout,0.0421,timeout,240,3.14
PENGU/USDT,S5,2025-04-23 00:00,LONG,range,n/a,TRANSITIONAL,0.007044,0.005045,0.011042,0.01504,2.0,2.01,88.0,,10.81,4.64,,,,0,1.5,15.0,7503.7519,tp1+trail,0.011066,trail_stop,114,30.09
COS/USDT,S5,2025-04-23 04:00,LONG,range,n/a,TRANSITIONAL,0.00351,0.003331,0.003868,0.004226,2.0,-1.0,79.3,,7.72,1.92,,,,0,0.25,2.5,13966.4804,sl,0.003331,stop_loss,28,-2.5
LTC/USDT,S5,2025-04-23 04:00,LONG,range,n/a,TRENDING,84.88,81.39342,91.85316,98.82632,2.0,-1.0,79.1,,9.88,1.92,,,,0,0.25,2.5,0.717,sl,81.39342,stop_loss,28,-2.5
VIRTUAL/USDT,S5,2025-04-23 04:00,LONG,range,n/a,TRENDING,0.7701,0.612808,1.084684,1.399268,2.0,1.86,85.6,,12.38,4.08,,,,0,1.5,15.0,95.364,tp1+trail,1.062924,trail_stop,72,28.96
SUI/USDT,S5,2025-04-23 08:00,LONG,range,n/a,TRENDING,2.9484,2.399055,4.04709,5.14578,2.0,0.82,91.2,,17.58,3.15,,,,0,1.5,15.0,27.3052,timeout,3.3974,timeout,240,12.26
ENA/USDT,S5,2025-04-23 12:00,LONG,range,n/a,TRANSITIONAL,0.3453,0.300585,0.43473,0.52416,2.0,-1.0,75.6,,11.54,3.37,,,,0,1.5,15.0,335.4579,sl,0.300585,stop_loss,234,-15.0
INJ/USDT,S5,2025-04-24 00:00,LONG,range,n/a,TRENDING,9.53,9.13525,10.3195,11.109,2.0,-1.0,74.8,,13.16,2.83,,,,0,1.5,15.0,37.9987,sl,9.13525,stop_loss,8,-15.0
TON/USDT,S5,2025-04-24 00:00,LONG,range,n/a,TRANSITIONAL,3.181,3.013933,3.515134,3.849268,2.0,-0.64,69.8,,6.18,2.08,,,,0,0.5,5.0,29.9281,timeout,3.074,timeout,240,-3.2
BCH/USDT,S5,2025-05-08 00:00,LONG,range,n/a,TRENDING,383.5,349.855426,450.789148,518.078296,2.0,0.32,63.3,,5.93,2.68,,,,0,0.5,5.0,0.1486,timeout,394.3,timeout,240,1.6
GMT/USDT,S5,2025-05-08 16:00,LONG,range,n/a,TRANSITIONAL,0.0556,0.053363,0.060074,0.064548,2.0,1.47,62.7,,9.47,2.65,,,,0,0.5,5.0,2235.1363,tp1+trail,0.058889,trail_stop,17,8.68
ONDO/USDT,S5,2025-05-08 16:00,LONG,range,n/a,TRENDING,0.949,0.895583,1.055834,1.162668,2.0,1.32,71.2,,7.41,2.55,,,,0,0.5,5.0,93.6032,tp1+trail,1.019483,trail_stop,17,8.3
PEPE/USDT,S5,2025-05-08 16:00,LONG,range,n/a,TRENDING,1e-05,8e-06,1.4e-05,1.7e-05,2.21,2.0,81.0,,11.09,3.27,,,,0,1.5,15.0,7500000.0,tp1+trail,1.4e-05,trail_stop,56,30.0
SUI/USDT,S5,2025-05-08 16:00,LONG,range,n/a,TRENDING,3.8932,3.505666,4.668268,5.443336,2.0,0.19,73.8,,11.03,3.42,,,,0,1.5,15.0,38.7063,timeout,3.9671,timeout,240,2.86
AAVE/USDT,S5,2025-05-08 20:00,LONG,range,n/a,TRANSITIONAL,198.54,179.019381,237.581238,276.622476,2.0,1.61,73.1,,10.17,3.12,,,,0,1.5,15.0,0.7684,tp1+trail,229.968143,trail_stop,127,27.07
ENA/USDT,S5,2025-05-08 20:00,LONG,range,n/a,TRANSITIONAL,0.3249,0.292322,0.390056,0.455212,2.0,1.48,74.1,,15.6,3.5,,,,0,1.5,15.0,460.4334,tp1+trail,0.373022,trail_stop,13,26.08
ICP/USDT,S5,2025-05-08 20:00,LONG,range,n/a,TRANSITIONAL,5.059,4.786913,5.603174,6.147348,2.0,1.41,71.8,,8.12,2.1,,,,0,0.5,8.75,32.1588,tp1+trail,5.443912,trail_stop,37,14.94
LUNC/USDT,S5,2025-05-08 20:00,LONG,range,n/a,TRANSITIONAL,6.3e-05,6e-05,6.8e-05,7.3e-05,2.03,2.33,68.5,,4.94,1.86,,,,0,0.25,4.38,1458333.3333,tp1+trail,7e-05,trail_stop,29,8.59
TAO/USDT,S5,2025-05-08 20:00,LONG,range,n/a,TRENDING,417.2,387.921651,475.756698,534.313396,2.0,1.72,73.8,,11.95,3.49,,,,0,1.5,26.25,0.8966,tp1+trail,467.464955,trail_stop,84,48.78
TON/USDT,S5,2025-05-08 20:00,LONG,range,n/a,TRANSITIONAL,3.197,3.047199,3.496602,3.796204,2.0,2.1,69.8,,3.61,1.61,,,,0,0.25,4.38,29.2054,tp1+trail,3.511595,trail_stop,52,8.97
CHZ/USDT,S5,2025-05-09 00:00,LONG,range,n/a,TRANSITIONAL,0.04416,0.041219,0.050042,0.055924,2.0,1.85,77.1,,9.36,2.13,,,,0,0.5,8.75,2975.1785,tp1+trail,0.049607,trail_stop,122,16.85
DASH/USDT,S5,2025-05-09 00:00,LONG,range,n/a,RANGING,23.2,22.22888,25.14224,27.08448,2.0,1.38,69.4,,9.24,2.16,,,,0,0.5,8.75,9.0102,tp1+trail,24.53664,trail_stop,48,14.77
COS/USDT,S5,2025-05-09 08:00,LONG,range,n/a,TRANSITIONAL,0.003759,0.003536,0.004205,0.004651,2.0,2.16,74.4,,10.38,2.38,,,,0,0.5,8.75,39237.6682,tp1+trail,0.004241,trail_stop,31,18.2
DOGE/USDT,S5,2025-05-09 08:00,LONG,range,n/a,TRANSITIONAL,0.20584,0.190555,0.23641,0.26698,2.0,3.18,78.3,,19.71,2.55,,,,0,0.5,8.75,572.4567,tp1+trail,0.25445,trail_stop,40,22.66
FET/USDT,S5,2025-05-09 08:00,LONG,range,n/a,TRENDING,0.828,0.745494,0.993012,1.158024,2.0,-1.0,75.6,,20.5,3.5,,,,0,1.5,45.0,545.4149,sl,0.745494,stop_loss,185,-45.0
INJ/USDT,S5,2025-05-09 08:00,LONG,range,n/a,TRANSITIONAL,11.67,10.906637,13.196726,14.723452,2.0,1.81,82.6,,26.28,2.97,,,,0,1.5,26.25,34.3873,tp1+trail,13.049911,trail_stop,40,49.98
ALT/USDT,S5,2025-05-10 00:00,LONG,range,n/a,TRANSITIONAL,0.03489,0.031986,0.040698,0.046506,2.0,1.72,80.8,,28.77,3.17,,,,0,1.5,45.0,15495.8678,tp1+trail,0.039898,trail_stop,59,83.8
GMT/USDT,S5,2025-05-10 00:00,LONG,range,n/a,TRANSITIONAL,0.0628,0.057642,0.073116,0.083432,2.0,-1.0,80.8,,21.07,2.73,,,,0,0.5,15.0,2908.1039,sl,0.057642,stop_loss,143,-15.0
ME/USDT,S5,2025-05-10 00:00,LONG,range,n/a,TRANSITIONAL,1.114,1.012339,1.317322,1.520644,2.0,-1.0,77.9,,19.11,3.17,,,,0,1.5,45.0,442.6476,sl,1.012339,stop_loss,133,-45.0
LUNC/USDT,S5,2025-05-10 04:00,LONG,range,n/a,TRANSITIONAL,7e-05,6.5e-05,7.9e-05,8.8e-05,2.02,-1.0,83.6,,15.56,2.23,,,,0,0.5,15.0,3000000.0,sl,6.5e-05,stop_loss,123,-15.0
BCH/USDT,S5,2025-05-19 00:00,LONG,range,n/a,TRENDING,406.5,390.694382,438.111236,469.722472,2.0,-1.0,56.7,,4.18,2.22,,,,0,0.5,15.0,0.949,sl,390.694382,stop_loss,4,-15.0
TRUMP/USDT,S5,2025-05-21 16:00,LONG,range,n/a,TRANSITIONAL,14.84,13.631342,17.257316,19.674632,2.0,-1.0,71.4,,12.94,3.76,,,,0,1.5,45.0,37.2314,sl,13.631342,stop_loss,38,-45.0
BCH/USDT,S5,2025-05-22 12:00,LONG,range,n/a,TRENDING,434.0,408.302101,485.395798,536.791596,2.0,-1.0,73.1,,9.37,2.44,,,,0,0.5,8.75,0.3405,sl,408.302101,stop_loss,75,-8.75
ZEC/USDT,S3,2025-05-28 03:00,LONG,bull,bull,TRENDING,53.25,50.619432,61.610632,69.971264,2.0,-1.0,56.1,-5.4,7.41,4.34,1.0,69.2,0.128,2,1.5,26.25,9.9788,sl,50.619432,stop_loss,5,-26.25
FIDA/USDT,S5,2025-05-30 04:00,SHORT,range,n/a,TRANSITIONAL,0.0756,0.082717,0.061366,0.047132,2.0,1.45,26.8,,11.0,4.01,,,,0,1.5,26.25,3688.3518,tp1+trail,0.065251,trail_stop,176,45.34
PENGU/USDT,S5,2025-05-30 04:00,SHORT,range,n/a,TRENDING,0.010981,0.012098,0.008747,0.006513,2.0,0.96,28.3,,10.81,4.32,,,,0,1.5,26.25,23500.4476,timeout,0.009906,timeout,240,25.26
DASH/USDT,S5,2025-05-30 08:00,SHORT,range,n/a,TRANSITIONAL,22.37,23.759627,19.590746,16.811492,2.0,0.7,32.4,,4.51,2.23,,,,0,0.5,8.75,6.2967,timeout,21.4,timeout,240,6.11
TRUMP/USDT,S5,2025-05-30 08:00,SHORT,range,n/a,TRANSITIONAL,11.4,12.313414,9.573172,7.746344,2.0,1.51,24.8,,7.49,3.39,,,,0,1.5,45.0,49.2657,tp1+trail,10.02024,trail_stop,175,78.99
ONDO/USDT,S5,2025-05-30 16:00,SHORT,range,n/a,TRANSITIONAL,0.8548,0.929289,0.705822,0.556844,2.0,0.1,30.2,,6.55,2.97,,,,0,1.5,45.0,604.116,timeout,0.8473,timeout,240,4.53
CHZ/USDT,S5,2025-05-31 00:00,SHORT,range,n/a,TRANSITIONAL,0.03821,0.041326,0.031978,0.025746,2.0,-0.5,21.6,,10.03,3.12,,,,0,1.5,45.0,14441.5918,timeout,0.03976,timeout,240,-22.38
COS/USDT,S5,2025-05-31 00:00,SHORT,range,n/a,TRANSITIONAL,0.003092,0.003407,0.002462,0.001832,2.0,-0.58,20.6,,10.71,3.87,,,,0,1.5,45.0,142857.1429,timeout,0.003274,timeout,240,-26.0
DOGE/USDT,S5,2025-05-31 00:00,SHORT,range,n/a,TRENDING,0.19357,0.209167,0.162376,0.131182,2.0,-0.1,21.7,,11.63,3.35,,,,0,1.5,45.0,2885.1702,timeout,0.19513,timeout,240,-4.5
INJ/USDT,S5,2025-06-13 00:00,SHORT,range,n/a,TRANSITIONAL,12.29,13.506386,9.857228,7.424456,2.0,2.19,36.5,,10.86,3.68,,,,0,1.5,45.0,36.9948,tp1+trail,9.629156,trail_stop,238,94.22
TON/USDT,S5,2025-06-13 00:00,SHORT,range,n/a,RANGING,3.088,3.247187,2.769626,2.451252,2.0,2.65,33.9,,6.3,2.02,,,,0,0.5,25.0,157.048,tp1+trail,2.666374,trail_stop,236,58.11
FET/USDT,S5,2025-06-13 04:00,SHORT,range,n/a,TRANSITIONAL,0.667,0.773148,0.454704,0.242408,2.0,0.72,23.3,,12.63,4.54,,,,0,1.5,75.0,706.5607,timeout,0.591,timeout,240,53.7
LUNC/USDT,S5,2025-06-13 04:00,SHORT,range,n/a,TRANSITIONAL,5.6e-05,6e-05,4.8e-05,4.1e-05,2.11,-1.0,27.4,,8.06,2.34,,,,0,0.5,25.0,6250000.0,sl,6e-05,stop_loss,20,-25.0
PENGU/USDT,S5,2025-06-14 04:00,SHORT,range,n/a,TRANSITIONAL,0.00975,0.010307,0.008636,0.007522,2.0,-1.0,40.6,,24.5,4.93,,,,0,1.5,75.0,134649.9102,sl,0.010307,stop_loss,51,-75.0
BCH/USDT,S5,2025-06-16 08:00,LONG,range,n/a,TRANSITIONAL,457.6,446.448927,479.902146,502.204292,2.0,0.71,62.5,,10.94,2.43,,,,0,0.5,25.0,2.2419,tp1+trail,465.54678,trail_stop,27,33.91
ME/USDT,S5,2025-06-16 20:00,LONG,range,n/a,TRANSITIONAL,0.826,0.802859,0.872282,0.918564,2.0,-1.0,55.3,,3.87,1.97,,,,0,0.25,12.5,540.1668,sl,0.802859,stop_loss,3,-12.5
VIRTUAL/USDT,S5,2025-06-16 20:00,LONG,range,n/a,TRANSITIONAL,1.9866,1.852269,2.255262,2.523924,2.0,-1.0,61.1,,7.9,3.83,,,,0,1.5,75.0,558.3224,sl,1.852269,stop_loss,2,-75.0
